Order ID,Order Date,Customer ID,Segment,Region,Category,Product Name,Quantity,Discount,Sales,Profit,Ship Mode,Profit Margin %,Order Month,Order Year
ORD-02138,2024-03-13,CUST-1245,Corporate,West,Office Supplies,File Folder Pack,1,0.1,148.71,43.68,Same Day,29.37,2024-03,2024
ORD-01656,2025-01-20,CUST-1142,Consumer,South,Electronics,Laptop Stand,1,0.1,1644.38,362.67,Standard,22.06,2025-01,2025
ORD-01496,2025-01-05,CUST-0001,Consumer,East,Clothing,Running Shoes,1,0.0,1063.11,254.67,Standard,23.96,2025-01,2025
ORD-01805,2024-12-02,CUST-0398,Consumer,North,Electronics,Wireless Mouse,2,0.15,8124.91,490.97,Standard,6.04,2024-12,2024
ORD-01395,2025-07-16,CUST-0863,Corporate,North,Office Supplies,Printer Ink Cartridge,1,0.05,352.4,82.59,Express,23.44,2025-07,2025
ORD-01635,2024-04-29,CUST-1399,Corporate,North,Electronics,Smartwatch,2,0.0,3302.1,873.15,Standard,26.44,2024-04,2024
ORD-02647,2024-10-14,CUST-1297,Corporate,South,Clothing,Rain Jacket,2,0.05,2404.66,170.33,Standard,7.08,2024-10,2024
ORD-01855,2025-02-08,CUST-0625,Consumer,West,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Standard,19.97,2025-02,2025
ORD-02900,2024-05-16,CUST-0805,Consumer,North,Clothing,Formal Shirt,1,0.0,2022.02,206.93,Same Day,10.23,2024-05,2024
ORD-01623,2025-10-14,CUST-1295,Home Office,North,Office Supplies,Printer Ink Cartridge,1,0.2,296.76,56.2,Standard,18.94,2025-10,2025
ORD-02335,2025-08-14,CUST-1176,Home Office,South,Clothing,Woolen Sweater,2,0.15,3228.96,783.14,Standard,24.25,2025-08,2025
ORD-01179,2024-10-09,CUST-1399,Consumer,North,Electronics,Power Bank 10000mAh,1,0.1,1460.84,337.23,Standard,23.08,2024-10,2024
ORD-01288,2024-01-18,CUST-0818,Consumer,North,Electronics,Bluetooth Speaker,1,0.0,5868.36,1183.09,Express,20.16,2024-01,2024
ORD-01199,2025-07-03,CUST-0820,Corporate,North,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Same Day,19.97,2025-07,2025
ORD-02116,2025-01-16,CUST-0338,Corporate,East,Clothing,Running Shoes,1,0.0,1063.11,254.67,Standard,23.96,2025-01,2025
ORD-02751,2024-10-27,CUST-1208,Corporate,North,Electronics,Noise Cancelling Headphones,2,0.1,8448.61,2198.02,Same Day,26.02,2024-10,2024
ORD-02012,2025-12-27,CUST-0508,Consumer,East,Clothing,Hoodie,1,0.0,1557.8,323.78,Standard,20.78,2025-12,2025
ORD-01760,2025-08-25,CUST-0541,Home Office,East,Office Supplies,Desk Organizer,1,0.2,144.59,9.79,Express,6.77,2025-08,2025
ORD-02684,2024-04-23,CUST-0475,Corporate,North,Clothing,Cotton T-Shirt,1,0.0,1214.78,110.83,Standard,9.12,2024-04,2024
ORD-02593,2024-03-29,CUST-0293,Consumer,East,Furniture,Recliner Sofa,1,0.0,6837.7,654.65,Standard,9.57,2024-03,2024
ORD-02148,2025-02-13,CUST-0865,Consumer,West,Electronics,Power Bank 10000mAh,1,0.0,1623.15,423.4,Express,26.09,2025-02,2025
ORD-02422,2025-05-24,CUST-0141,Consumer,North,Electronics,Smartwatch,1,0.0,1651.05,436.58,Standard,26.44,2025-05,2025
ORD-01830,2025-10-09,CUST-0268,Consumer,South,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Standard,12.78,2025-10,2025
ORD-01346,2025-07-19,CUST-1250,Consumer,North,Clothing,Woolen Sweater,2,0.0,3798.78,1092.28,Express,28.75,2025-07,2025
ORD-01038,2024-12-24,CUST-0135,Consumer,West,Electronics,Wireless Mouse,2,0.1,8602.85,648.89,Standard,7.54,2024-12,2024
ORD-01303,2025-11-15,CUST-1364,Corporate,South,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Standard,19.97,2025-11,2025
ORD-01859,2024-01-04,CUST-1396,Consumer,North,Electronics,Wireless Mouse,1,0.1,4301.42,324.45,Standard,7.54,2024-01,2024
ORD-01162,2025-12-15,CUST-0824,Consumer,South,Electronics,Power Bank 10000mAh,1,0.0,1623.15,423.4,Standard,26.09,2025-12,2025
ORD-01473,2025-11-16,CUST-0933,Consumer,North,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Express,25.06,2025-11,2025
ORD-01738,2024-09-27,CUST-0340,Consumer,South,Office Supplies,Stapler,1,0.0,252.46,54.35,Standard,21.53,2024-09,2024
ORD-01731,2024-09-02,CUST-0369,Consumer,East,Electronics,Webcam HD,1,0.1,4159.55,735.33,Same Day,17.68,2024-09,2024
ORD-01574,2024-01-11,CUST-0810,Consumer,East,Furniture,Bookshelf,1,0.15,1106.36,249.37,Standard,22.54,2024-01,2024
ORD-01654,2024-01-19,CUST-1049,Corporate,East,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Express,10.54,2024-01,2024
ORD-02473,2024-07-16,CUST-0030,Consumer,North,Office Supplies,Ballpoint Pen Box,1,0.0,80.32,27.29,Standard,33.98,2024-07,2024
ORD-02935,2025-05-17,CUST-0496,Consumer,East,Clothing,Sports Cap,1,0.1,1366.99,108.42,Standard,7.93,2025-05,2025
ORD-02609,2025-08-11,CUST-0332,Consumer,East,Electronics,Power Bank 10000mAh,1,0.0,1623.15,423.4,Standard,26.09,2025-08,2025
ORD-02344,2025-03-31,CUST-1342,Consumer,North,Office Supplies,A4 Paper Ream,1,0.0,414.45,35.7,Standard,8.61,2025-03,2025
ORD-01918,2024-02-04,CUST-0524,Consumer,North,Clothing,Rain Jacket,1,0.05,1202.33,85.17,Standard,7.08,2024-02,2024
ORD-01634,2025-05-14,CUST-0711,Consumer,West,Furniture,Office Chair,1,0.0,12690.96,3867.06,Express,30.47,2025-05,2025
ORD-01641,2025-10-15,CUST-1151,Consumer,South,Office Supplies,Sticky Notes Pack,1,0.0,245.23,39.58,Standard,16.14,2025-10,2025
ORD-01740,2024-07-23,CUST-0874,Consumer,North,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Express,29.03,2024-07,2024
ORD-02829,2024-11-24,CUST-0129,Corporate,North,Electronics,Power Bank 10000mAh,1,0.1,1460.84,337.23,Same Day,23.08,2024-11,2024
ORD-02667,2025-09-18,CUST-0225,Corporate,West,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Standard,24.94,2025-09,2025
ORD-01143,2024-11-10,CUST-0744,Corporate,West,Office Supplies,Ballpoint Pen Box,1,0.1,72.29,22.39,Standard,30.97,2024-11,2024
ORD-01483,2024-05-11,CUST-0962,Consumer,North,Clothing,Cotton T-Shirt,1,0.0,1214.78,110.83,Express,9.12,2024-05,2024
ORD-01073,2025-12-26,CUST-0048,Corporate,East,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Express,29.03,2025-12,2025
ORD-02531,2025-11-29,CUST-0410,Consumer,South,Furniture,Bed Side Table,1,0.0,5251.59,1531.64,Standard,29.17,2025-11,2025
ORD-01388,2025-08-14,CUST-0652,Consumer,North,Clothing,Running Shoes,1,0.1,956.8,200.49,Standard,20.95,2025-08,2025
ORD-01244,2024-06-25,CUST-0265,Consumer,North,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Same Day,19.97,2024-06,2024
ORD-01496,2025-01-05,CUST-0001,Consumer,East,Office Supplies,Stapler,1,0.0,252.46,54.35,Standard,21.53,2025-01,2025
ORD-01131,2024-06-13,CUST-1246,Corporate,East,Furniture,Bookshelf,1,0.2,1041.28,219.08,Express,21.04,2024-06,2024
ORD-01220,2024-05-29,CUST-0533,Home Office,West,Electronics,Wireless Mouse,1,0.1,4301.42,324.45,Standard,7.54,2024-05,2024
ORD-02005,2025-10-20,CUST-0678,Corporate,East,Clothing,Woolen Sweater,1,0.0,1899.39,546.14,Express,28.75,2025-10,2025
ORD-02146,2025-01-13,CUST-0232,Corporate,West,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Standard,24.94,2025-01,2025
ORD-01782,2024-01-29,CUST-0020,Consumer,North,Office Supplies,A4 Paper Ream,1,0.0,414.45,35.7,Same Day,8.61,2024-01,2024
ORD-02998,2025-02-17,CUST-1040,Consumer,West,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Standard,19.97,2025-02,2025
ORD-01009,2025-06-07,CUST-0892,Consumer,West,Electronics,Smartwatch,1,0.0,1651.05,436.58,Standard,26.44,2025-06,2025
ORD-02658,2024-12-07,CUST-0225,Corporate,South,Clothing,Cotton T-Shirt,2,0.0,2429.56,221.66,Standard,9.12,2024-12,2024
ORD-02566,2025-10-31,CUST-1349,Consumer,West,Clothing,Running Shoes,1,0.0,1063.11,254.67,Standard,23.96,2025-10,2025
ORD-02297,2025-04-30,CUST-0878,Corporate,North,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Standard,10.54,2025-04,2025
ORD-01411,2025-06-07,CUST-0781,Home Office,North,Clothing,Running Shoes,1,0.15,903.64,175.8,Express,19.45,2025-06,2025
ORD-01758,2024-05-01,CUST-0509,Consumer,East,Electronics,Power Bank 10000mAh,2,0.1,2921.67,674.47,Express,23.09,2024-05,2024
ORD-02015,2025-02-06,CUST-0265,Corporate,East,Electronics,Bluetooth Speaker,1,0.0,5868.36,1183.09,Standard,20.16,2025-02,2025
ORD-01174,2025-07-19,CUST-1083,Consumer,South,Furniture,Bed Side Table,2,0.0,10503.18,3063.28,Express,29.17,2025-07,2025
ORD-01180,2024-03-27,CUST-0104,Consumer,East,Electronics,Webcam HD,1,0.15,3928.46,635.55,Express,16.18,2024-03,2024
ORD-03052,2025-10-01,CUST-0936,Home Office,West,Clothing,Cotton T-Shirt,2,0.0,2429.56,221.66,Express,9.12,2025-10,2025
ORD-02364,2025-11-16,CUST-0310,Corporate,East,Office Supplies,Printer Ink Cartridge,2,0.0,741.9,185.01,Standard,24.94,2025-11,2025
ORD-01008,2024-12-13,CUST-0330,Corporate,East,Clothing,Hoodie,1,0.0,1557.8,323.78,Standard,20.78,2024-12,2024
ORD-02919,2025-12-15,CUST-0603,Corporate,North,Office Supplies,Ballpoint Pen Box,1,0.0,80.32,27.29,Standard,33.98,2025-12,2025
ORD-02678,2025-12-20,CUST-0587,Consumer,North,Furniture,Filing Cabinet,1,0.05,7316.07,1729.33,Express,23.64,2025-12,2025
ORD-01426,2025-09-04,CUST-1101,Corporate,West,Electronics,Power Bank 10000mAh,1,0.0,1623.15,423.4,Standard,26.09,2025-09,2025
ORD-02979,2025-08-09,CUST-1174,Corporate,West,Office Supplies,File Folder Pack,1,0.05,156.97,48.46,Standard,30.87,2025-08,2025
ORD-02537,2024-07-30,CUST-0283,Corporate,East,Electronics,Bluetooth Speaker,2,0.0,11736.72,2366.17,Express,20.16,2024-07,2024
ORD-01172,2024-07-18,CUST-0002,Consumer,North,Electronics,Noise Cancelling Headphones,2,0.0,9387.34,2723.86,Standard,29.02,2024-07,2024
ORD-01026,2024-04-30,CUST-0481,Corporate,North,Office Supplies,Whiteboard Marker Set,1,0.05,154.18,42.44,Standard,27.53,2024-04,2024
ORD-02850,2024-10-22,CUST-0725,Consumer,East,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Express,10.54,2024-10,2024
ORD-01753,2025-04-10,CUST-0559,Corporate,South,Electronics,Webcam HD,1,0.05,4390.63,842.04,Standard,19.18,2025-04,2025
ORD-03007,2024-12-14,CUST-0594,Consumer,East,Furniture,Recliner Sofa,1,0.0,6837.7,654.65,Same Day,9.57,2024-12,2024
ORD-01421,2025-10-29,CUST-1287,Consumer,North,Furniture,Filing Cabinet,2,0.0,15402.26,3060.04,Standard,19.87,2025-10,2025
ORD-02250,2025-11-22,CUST-0586,Consumer,West,Clothing,Sports Cap,1,0.2,1215.1,59.92,Same Day,4.93,2025-11,2025
ORD-01662,2024-12-12,CUST-0944,Consumer,East,Electronics,Power Bank 10000mAh,2,0.0,3246.3,846.8,Standard,26.09,2024-12,2024
ORD-02925,2025-10-13,CUST-0131,Consumer,South,Clothing,Woolen Sweater,2,0.05,3608.84,983.53,Standard,27.25,2025-10,2025
ORD-02119,2025-01-04,CUST-0219,Consumer,North,Electronics,Wireless Mouse,2,0.1,8602.85,648.89,Same Day,7.54,2025-01,2025
ORD-01924,2025-10-05,CUST-0017,Consumer,East,Furniture,Bean Bag,1,0.0,7533.04,835.59,Standard,11.09,2025-10,2025
ORD-02043,2024-06-26,CUST-0235,Consumer,South,Furniture,Bookshelf,2,0.0,2603.2,703.89,Express,27.04,2024-06,2024
ORD-02980,2025-02-25,CUST-0840,Corporate,East,Furniture,Recliner Sofa,1,0.0,6837.7,654.65,Standard,9.57,2025-02,2025
ORD-01952,2024-01-24,CUST-1050,Consumer,East,Electronics,Bluetooth Speaker,1,0.0,5868.36,1183.09,Standard,20.16,2024-01,2024
ORD-02952,2024-10-28,CUST-0757,Corporate,North,Electronics,Webcam HD,1,0.0,4621.72,955.68,Standard,20.68,2024-10,2024
ORD-01694,2025-05-18,CUST-0009,Consumer,West,Electronics,Bluetooth Speaker,2,0.0,11736.72,2366.17,Standard,20.16,2025-05,2025
ORD-02014,2025-04-17,CUST-0829,Corporate,North,Clothing,Rain Jacket,1,0.15,1075.77,43.93,Standard,4.08,2025-04,2025
ORD-02783,2025-04-22,CUST-1364,Consumer,West,Furniture,Bean Bag,2,0.0,15066.08,1671.18,Standard,11.09,2025-04,2025
ORD-01221,2025-05-25,CUST-0289,Consumer,West,Electronics,Webcam HD,1,0.05,4390.63,842.04,Standard,19.18,2025-05,2025
ORD-01038,2024-12-24,CUST-0135,Consumer,West,Office Supplies,Stapler,2,0.0,504.92,108.7,Standard,21.53,2024-12,2024
ORD-01326,2025-04-24,CUST-1088,Corporate,East,Office Supplies,Stapler,1,0.05,239.84,48.04,Express,20.03,2025-04,2025
ORD-02432,2024-03-14,CUST-1390,Consumer,North,Electronics,Bluetooth Speaker,2,0.0,11736.72,2366.17,Express,20.16,2024-03,2024
ORD-02046,2024-12-06,CUST-0260,Consumer,North,Furniture,Wall Shelf,1,0.0,8917.06,1764.81,Same Day,19.79,2024-12,2024
ORD-01074,2024-02-05,CUST-1036,Consumer,West,Clothing,Sports Cap,1,0.0,1518.88,166.04,Standard,10.93,2024-02,2024
ORD-02198,2025-12-25,CUST-0781,Consumer,West,Clothing,Denim Jeans,1,0.0,527.49,125.89,Standard,23.87,2025-12,2025
ORD-02834,2025-11-05,CUST-1003,Consumer,South,Electronics,Power Bank 10000mAh,1,0.0,1623.15,423.4,Express,26.09,2025-11,2025
ORD-01929,2025-01-14,CUST-0863,Consumer,West,Furniture,Bean Bag,4,0.1,27118.94,2194.55,Standard,8.09,2025-01,2025
ORD-02019,2024-08-26,CUST-0498,Consumer,North,Electronics,Bluetooth Speaker,1,0.0,5868.36,1183.09,Standard,20.16,2024-08,2024
ORD-01354,2025-01-17,CUST-0951,Consumer,East,Electronics,Noise Cancelling Headphones,1,0.15,3989.62,978.11,Standard,24.52,2025-01,2025
ORD-01414,2024-05-13,CUST-0471,Home Office,West,Office Supplies,Whiteboard Marker Set,1,0.1,146.07,38.02,Express,26.03,2024-05,2024
ORD-02085,2024-02-23,CUST-0561,Consumer,East,Furniture,Study Table,1,0.0,6547.2,770.82,Standard,11.77,2024-02,2024
ORD-02881,2025-09-26,CUST-0749,Corporate,South,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Express,24.94,2025-09,2025
ORD-02413,2024-12-11,CUST-0153,Consumer,South,Clothing,Rain Jacket,1,0.0,1265.61,108.63,Standard,8.58,2024-12,2024
ORD-01076,2024-12-18,CUST-1257,Consumer,North,Electronics,Noise Cancelling Headphones,1,0.0,4693.67,1361.93,Express,29.02,2024-12,2024
ORD-01379,2024-01-27,CUST-1364,Corporate,North,Clothing,Rain Jacket,1,0.0,1265.61,108.63,Same Day,8.58,2024-01,2024
ORD-01092,2025-07-28,CUST-0436,Corporate,West,Clothing,Woolen Sweater,1,0.0,1899.39,546.14,Standard,28.75,2025-07,2025
ORD-02541,2024-01-10,CUST-0030,Corporate,West,Electronics,Smartwatch,1,0.0,1651.05,436.58,Express,26.44,2024-01,2024
ORD-01483,2024-05-11,CUST-0962,Consumer,North,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Express,12.78,2024-05,2024
ORD-02048,2025-01-16,CUST-1152,Corporate,West,Office Supplies,A4 Paper Ream,1,0.0,414.45,35.7,Standard,8.61,2025-01,2025
ORD-02569,2024-10-12,CUST-1356,Consumer,East,Clothing,Hoodie,1,0.0,1557.8,323.78,Standard,20.78,2024-10,2024
ORD-02686,2024-01-18,CUST-0583,Consumer,North,Furniture,Filing Cabinet,1,0.15,6545.96,1350.92,Same Day,20.64,2024-01,2024
ORD-02498,2025-03-20,CUST-1315,Consumer,North,Office Supplies,A4 Paper Ream,1,0.0,414.45,35.7,Standard,8.61,2025-03,2025
ORD-01612,2025-11-01,CUST-1265,Consumer,South,Electronics,Smartwatch,2,0.05,3137.0,782.44,Express,24.94,2025-11,2025
ORD-02632,2024-02-12,CUST-0726,Consumer,West,Clothing,Formal Shirt,4,0.05,7683.68,671.07,Standard,8.73,2024-02,2024
ORD-02460,2025-05-05,CUST-0859,Consumer,North,Office Supplies,Whiteboard Marker Set,1,0.2,129.84,29.9,Standard,23.03,2025-05,2025
ORD-02523,2025-09-12,CUST-0015,Home Office,North,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Express,12.78,2025-09,2025
ORD-01033,2025-11-05,CUST-0550,Home Office,East,Electronics,Laptop Stand,1,0.1,1644.38,362.67,Standard,22.06,2025-11,2025
ORD-02325,2025-12-06,CUST-1370,Home Office,North,Clothing,Formal Shirt,1,0.0,2022.02,206.93,Standard,10.23,2025-12,2025
ORD-01893,2025-01-02,CUST-1066,Consumer,West,Office Supplies,Desk Organizer,1,0.1,162.67,15.9,Standard,9.77,2025-01,2025
ORD-02558,2024-04-21,CUST-0762,Corporate,South,Office Supplies,Sticky Notes Pack,1,0.0,245.23,39.58,Standard,16.14,2024-04,2024
ORD-02395,2025-10-24,CUST-1059,Corporate,North,Clothing,Woolen Sweater,1,0.0,1899.39,546.14,Standard,28.75,2025-10,2025
ORD-01266,2024-08-27,CUST-0475,Consumer,North,Clothing,Hoodie,1,0.2,1246.24,184.25,Standard,14.78,2024-08,2024
ORD-01482,2025-02-16,CUST-0859,Home Office,North,Office Supplies,Ballpoint Pen Box,1,0.15,68.27,20.12,Standard,29.47,2025-02,2025
ORD-02762,2024-11-25,CUST-0559,Consumer,South,Office Supplies,Ballpoint Pen Box,3,0.0,240.96,81.86,Standard,33.97,2024-11,2024
ORD-01606,2025-12-19,CUST-0399,Consumer,South,Clothing,Formal Shirt,2,0.0,4044.04,413.86,Standard,10.23,2025-12,2025
ORD-02362,2024-09-13,CUST-1217,Consumer,South,Clothing,Running Shoes,1,0.0,1063.11,254.67,Express,23.96,2024-09,2024
ORD-01711,2024-09-17,CUST-0227,Corporate,East,Clothing,Hoodie,1,0.05,1479.91,285.39,Standard,19.28,2024-09,2024
ORD-01695,2024-04-01,CUST-0945,Consumer,East,Office Supplies,A4 Paper Ream,2,0.0,828.9,71.4,Standard,8.61,2024-04,2024
ORD-02592,2025-04-11,CUST-0647,Consumer,North,Clothing,Formal Shirt,2,0.1,3639.64,263.28,Express,7.23,2025-04,2025
ORD-02583,2025-10-22,CUST-1085,Consumer,North,Office Supplies,Sticky Notes Pack,1,0.0,245.23,39.58,Standard,16.14,2025-10,2025
ORD-01448,2024-02-28,CUST-0897,Consumer,North,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Standard,24.94,2024-02,2024
ORD-01425,2025-12-06,CUST-1155,Consumer,North,Electronics,Laptop Stand,2,0.0,3654.18,915.55,Express,25.05,2025-12,2025
ORD-01619,2024-12-17,CUST-0295,Consumer,East,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Standard,10.54,2024-12,2024
ORD-02494,2025-06-01,CUST-0553,Consumer,West,Office Supplies,Stapler,1,0.0,252.46,54.35,Express,21.53,2025-06,2025
ORD-01299,2025-05-09,CUST-1069,Corporate,North,Office Supplies,File Folder Pack,1,0.15,140.45,39.14,Standard,27.87,2025-05,2025
ORD-01033,2025-11-05,CUST-0550,Home Office,East,Office Supplies,File Folder Pack,1,0.0,165.23,53.49,Standard,32.37,2025-11,2025
ORD-03006,2025-10-22,CUST-1219,Corporate,East,Clothing,Rain Jacket,2,0.0,2531.22,217.27,Express,8.58,2025-10,2025
ORD-03026,2024-05-01,CUST-0526,Consumer,East,Electronics,Noise Cancelling Headphones,2,0.0,9387.34,2723.86,Standard,29.02,2024-05,2024
ORD-02199,2024-07-07,CUST-0963,Consumer,North,Office Supplies,Stapler,4,0.0,1009.84,217.4,Same Day,21.53,2024-07,2024
ORD-01562,2025-12-26,CUST-1127,Home Office,South,Electronics,Webcam HD,1,0.0,4621.72,955.68,Standard,20.68,2025-12,2025
ORD-01654,2024-01-19,CUST-1049,Corporate,East,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Express,25.06,2024-01,2024
ORD-01345,2024-12-24,CUST-1396,Consumer,West,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Standard,19.97,2024-12,2024
ORD-01514,2024-03-10,CUST-1371,Consumer,East,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Standard,10.54,2024-03,2024
ORD-01660,2025-07-06,CUST-1159,Consumer,West,Clothing,Formal Shirt,1,0.0,2022.02,206.93,Express,10.23,2025-07,2025
ORD-02607,2024-02-16,CUST-0447,Consumer,North,Office Supplies,Ballpoint Pen Box,2,0.0,160.64,54.57,Express,33.97,2024-02,2024
ORD-02274,2025-01-14,CUST-0837,Corporate,South,Furniture,Office Chair,2,0.1,22843.73,6275.4,Standard,27.47,2025-01,2025
ORD-02252,2025-10-19,CUST-0308,Consumer,South,Electronics,Bluetooth Speaker,1,0.0,5868.36,1183.09,Express,20.16,2025-10,2025
ORD-02071,2024-12-18,CUST-0588,Corporate,North,Office Supplies,Stapler,1,0.1,227.21,42.1,Standard,18.53,2024-12,2024
ORD-01226,2024-03-17,CUST-0592,Home Office,North,Furniture,Office Chair,1,0.1,11421.86,3137.7,Standard,27.47,2024-03,2024
ORD-01779,2025-01-04,CUST-0149,Corporate,North,Clothing,Running Shoes,2,0.05,2019.91,453.57,Standard,22.45,2025-01,2025
ORD-02008,2025-06-13,CUST-0965,Corporate,North,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Express,12.78,2025-06,2025
ORD-02104,2025-04-12,CUST-1136,Consumer,East,Electronics,Laptop Stand,2,0.0,3654.18,915.55,Standard,25.05,2025-04,2025
ORD-02883,2025-12-25,CUST-0044,Consumer,South,Clothing,Rain Jacket,2,0.0,2531.22,217.27,Standard,8.58,2025-12,2025
ORD-01713,2025-12-18,CUST-1078,Home Office,East,Electronics,Smartwatch,1,0.1,1485.94,348.34,Standard,23.44,2025-12,2025
ORD-01874,2025-12-18,CUST-1285,Consumer,West,Furniture,Bean Bag,1,0.0,7533.04,835.59,Express,11.09,2025-12,2025
ORD-01608,2024-01-07,CUST-0996,Consumer,West,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Express,29.03,2024-01,2024
ORD-02880,2025-02-20,CUST-0983,Consumer,West,Office Supplies,A4 Paper Ream,4,0.0,1657.8,142.79,Express,8.61,2025-02,2025
ORD-01538,2024-06-28,CUST-0074,Consumer,East,Clothing,Rain Jacket,1,0.15,1075.77,43.93,Express,4.08,2024-06,2024
ORD-02737,2024-10-09,CUST-0937,Consumer,North,Furniture,Wall Shelf,2,0.05,16942.41,3099.0,Standard,18.29,2024-10,2024
ORD-01063,2025-02-28,CUST-0244,Consumer,South,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Standard,10.54,2025-02,2025
ORD-02995,2025-01-30,CUST-0912,Consumer,East,Furniture,Study Table,1,0.0,6547.2,770.82,Express,11.77,2025-01,2025
ORD-01803,2025-03-18,CUST-0535,Consumer,West,Electronics,Wireless Mouse,2,0.1,8602.85,648.89,Same Day,7.54,2025-03,2025
ORD-01068,2024-11-17,CUST-0348,Consumer,North,Clothing,Cotton T-Shirt,1,0.0,1214.78,110.83,Standard,9.12,2024-11,2024
ORD-02572,2025-12-05,CUST-0718,Corporate,East,Furniture,Wall Shelf,2,0.15,15159.0,3011.71,Standard,19.87,2025-12,2025
ORD-02038,2025-08-08,CUST-1089,Corporate,West,Electronics,Smartwatch,3,0.05,4705.49,1173.66,Standard,24.94,2025-08,2025
ORD-02931,2024-11-20,CUST-0484,Consumer,South,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Standard,12.78,2024-11,2024
ORD-02845,2025-04-11,CUST-1104,Corporate,East,Electronics,Smartwatch,1,0.05,1568.5,391.22,Express,24.94,2025-04,2025
ORD-02727,2024-03-06,CUST-1357,Consumer,East,Office Supplies,Ballpoint Pen Box,1,0.0,80.32,27.29,Express,33.98,2024-03,2024
ORD-01194,2024-09-08,CUST-0103,Consumer,West,Electronics,Bluetooth Speaker,2,0.0,11736.72,2366.17,Standard,20.16,2024-09,2024
ORD-01409,2024-04-17,CUST-0789,Consumer,West,Furniture,Office Chair,1,0.1,11421.86,3137.7,Standard,27.47,2024-04,2024
ORD-02179,2024-03-24,CUST-1129,Consumer,East,Furniture,Study Table,1,0.0,6547.2,770.82,Standard,11.77,2024-03,2024
ORD-03006,2025-10-22,CUST-1219,Corporate,East,Office Supplies,A4 Paper Ream,2,0.0,828.9,71.4,Express,8.61,2025-10,2025
ORD-02202,2025-05-28,CUST-0324,Home Office,North,Clothing,Woolen Sweater,2,0.0,3798.78,1092.28,Standard,28.75,2025-05,2025
ORD-01128,2025-03-22,CUST-0343,Corporate,West,Furniture,Recliner Sofa,1,0.0,6837.7,654.65,Same Day,9.57,2025-03,2025
ORD-01366,2024-10-29,CUST-1128,Home Office,West,Office Supplies,Sticky Notes Pack,1,0.05,232.97,34.11,Standard,14.64,2024-10,2024
ORD-01638,2025-07-23,CUST-1382,Consumer,East,Office Supplies,File Folder Pack,1,0.0,165.23,53.49,Same Day,32.37,2025-07,2025
ORD-01464,2024-08-12,CUST-0763,Consumer,North,Electronics,Smartwatch,1,0.0,1651.05,436.58,Standard,26.44,2024-08,2024
ORD-02334,2025-05-14,CUST-0465,Corporate,East,Clothing,Running Shoes,3,0.0,3189.33,764.0,Standard,23.95,2025-05,2025
